year_id,location_name,mean_final,lower_final,upper_final,proportion,age_group_id,metric_id,measure_id,age_group_name,metric_name
2049,South Asia,75852.74051,57246.90647,100566.9819,10.51451113,22,1,6,all ages,count space
2049,"Southeast Asia, East Asia, and Oceania",214537.5378,164080.1549,287722.2712,29.73863981,22,1,6,all ages,count space
2049,Sub-Saharan Africa,36863.11197,27433.17921,49839.34855,5.109869444,22,1,6,all ages,count space
2049,"Central Europe, Eastern Europe, and Central Asia",6.885834158,6.0958586,7.615142169,,27,3,6,age-standardized,rate space
2049,Global,5.314209979,4.302471906,6.730862889,,27,3,6,age-standardized,rate space
2049,High-income,9.581349321,7.591308157,12.94763018,,27,3,6,age-standardized,rate space
2049,Latin America and Caribbean,6.340979691,5.496359864,7.432406617,,27,3,6,age-standardized,rate space
2049,North Africa and Middle East,9.382895699,7.056166491,12.63587035,,27,3,6,age-standardized,rate space
2049,South Asia,2.77750151,2.095880923,3.762820028,,27,3,6,age-standardized,rate space
2049,"Southeast Asia, East Asia, and Oceania",5.785884901,4.472613405,8.078119946,,27,3,6,age-standardized,rate space
2049,Sub-Saharan Africa,1.753623656,1.293997477,2.31423342,,27,3,6,age-standardized,rate space
2050,"Central Europe, Eastern Europe, and Central Asia",45098.27216,40582.44829,49874.87968,6.133793664,22,1,6,all ages,count space
2050,Global,735242.7328,586232.5244,900700.5924,100,22,1,6,all ages,count space
2050,High-income,202126.5332,154027.0504,272984.0364,27.49112969,22,1,6,all ages,count space
2050,Latin America and Caribbean,63885.4248,55124.30651,74807.71144,8.689024992,22,1,6,all ages,count space
2050,North Africa and Middle East,101037.9127,75409.52983,137330.8529,13.74211647,22,1,6,all ages,count space
2050,South Asia,77805.58363,58550.76469,102994.1252,10.5822989,22,1,6,all ages,count space
2050,"Southeast Asia, East Asia, and Oceania",218179.9493,166912.1966,291787.5826,29.67454686,22,1,6,all ages,count space
2050,Sub-Saharan Africa,38162.22692,28339.88915,51474.68818,5.190425585,22,1,6,all ages,count space
2050,"Central Europe, Eastern Europe, and Central Asia",6.947022269,6.14889513,7.703456996,,27,3,6,age-standardized,rate space
2050,Global,5.348636287,4.329587565,6.776115193,,27,3,6,age-standardized,rate space
2050,High-income,9.687269973,7.678142442,13.15695537,,27,3,6,age-standardized,rate space
2050,Latin America and Caribbean,6.406443551,5.540090115,7.522281986,,27,3,6,age-standardized,rate space
2050,North Africa and Middle East,9.488777093,7.132880357,12.80161149,,27,3,6,age-standardized,rate space
2050,South Asia,2.809592467,2.115392637,3.801753855,,27,3,6,age-standardized,rate space
2050,"Southeast Asia, East Asia, and Oceania",5.846088801,4.515425133,8.144652503,,27,3,6,age-standardized,rate space
2050,Sub-Saharan Africa,1.768887141,1.304282333,2.335811413,,27,3,6,age-standardized,rate space
1990,"Central Europe, Eastern Europe, and Central Asia",16996.5296,15733.96437,18572.85571,11.83857524,22,1,1,all ages,count space
1990,Global,143569.0466,122716.9741,163115.3423,100,22,1,1,all ages,count space
1990,High-income,41486.90223,39413.34887,44046.72256,28.89682923,22,1,1,all ages,count space
1990,Latin America and Caribbean,8138.579078,7492.825427,8915.164783,5.668756092,22,1,1,all ages,count space
1990,North Africa and Middle East,10856.45144,8023.822901,14749.90292,7.561832927,22,1,1,all ages,count space
1990,South Asia,13263.53477,9618.56622,17046.68755,9.238436199,22,1,1,all ages,count space
1990,"Southeast Asia, East Asia, and Oceania",48476.43469,35090.99898,59557.07149,33.76524106,22,1,1,all ages,count space
1990,Sub-Saharan Africa,4350.614822,3174.123283,5556.297426,3.030329255,22,1,1,all ages,count space
1990,"Central Europe, Eastern Europe, and Central Asia",3.731351565,3.450990681,4.081687213,,27,3,3,age-standardized,rate space
1990,Global,3.168144858,2.724864707,3.601124108,,27,3,3,age-standardized,rate space
1990,High-income,3.796953694,3.602406275,4.03890715,,27,3,3,age-standardized,rate space
1990,Latin America and Caribbean,2.816199067,2.598258163,3.086751182,,27,3,3,age-standardized,rate space
1990,North Africa and Middle East,4.795144936,3.487138251,6.923290653,,27,3,3,age-standardized,rate space
1990,South Asia,1.530903575,1.087871471,1.973926191,,27,3,3,age-standardized,rate space
1990,"Southeast Asia, East Asia, and Oceania",3.514511586,2.593804101,4.35667162,,27,3,3,age-standardized,rate space
1990,Sub-Saharan Africa,1.043419948,0.742652444,1.339093153,,27,3,3,age-standardized,rate space
1991,"Central Europe, Eastern Europe, and Central Asia",17296.32948,15988.60727,18855.64009,11.78131589,22,1,1,all ages,count space
1991,Global,146811.5246,125896.8924,167429.9721,100,22,1,1,all ages,count space
1991,High-income,42627.39497,40379.82086,45094.77914,29.03545555,22,1,1,all ages,count space
1991,Latin America and Caribbean,8324.337955,7723.018498,9093.948737,5.670084809,22,1,1,all ages,count space
1991,North Africa and Middle East,11156.30585,8248.23644,15136.58669,7.599066815,22,1,1,all ages,count space
1991,South Asia,13593.54306,9860.128173,17408.31238,9.259179822,22,1,1,all ages,count space
1991,"Southeast Asia, East Asia, and Oceania",49339.63406,36003.51522,60955.55888,33.60746658,22,1,1,all ages,count space
1991,Sub-Saharan Africa,4473.979229,3259.994342,5829.281973,3.047430535,22,1,1,all ages,count space
1991,"Central Europe, Eastern Europe, and Central Asia",3.769701825,3.484432032,4.112145223,,27,3,3,age-standardized,rate space
1991,Global,3.182606368,2.745347477,3.636402133,,27,3,3,age-standardized,rate space
1991,High-income,3.845700496,3.641038205,4.068235269,,27,3,3,age-standardized,rate space
1991,Latin America and Caribbean,2.816644463,2.600269044,3.085593608,,27,3,3,age-standardized,rate space
1991,North Africa and Middle East,4.8183077,3.462824891,6.971661556,,27,3,3,age-standardized,rate space
1991,South Asia,1.543934126,1.101737778,1.981824141,,27,3,3,age-standardized,rate space
1991,"Southeast Asia, East Asia, and Oceania",3.506996611,2.595582335,4.360802061,,27,3,3,age-standardized,rate space
1991,Sub-Saharan Africa,1.046650639,0.741183431,1.345715457,,27,3,3,age-standardized,rate space
1992,"Central Europe, Eastern Europe, and Central Asia",17684.40153,16367.99096,19282.47604,11.81388243,22,1,1,all ages,count space
1992,Global,149691.7007,128458.4103,170115.9716,100,22,1,1,all ages,count space
1992,High-income,43403.30455,40913.27901,45883.60533,28.9951309,22,1,1,all ages,count space
1992,Latin America and Caribbean,8559.274806,7955.995099,9326.026642,5.717935441,22,1,1,all ages,count space
1992,North Africa and Middle East,11467.37741,8413.758209,15616.852,7.660663455,22,1,1,all ages,count space
1992,South Asia,13835.38784,10216.67127,17741.34747,9.242588454,22,1,1,all ages,count space
1992,"Southeast Asia, East Asia, and Oceania",50134.22321,36139.47038,61919.9315,33.49165183,22,1,1,all ages,count space
1992,Sub-Saharan Africa,4607.731336,3354.601294,5985.984162,3.078147496,22,1,1,all ages,count space
1992,"Central Europe, Eastern Europe, and Central Asia",3.825340566,3.536143097,4.173635959,,27,3,3,age-standardized,rate space
1992,Global,3.187754955,2.749737787,3.62893633,,27,3,3,age-standardized,rate space
1992,High-income,3.857120738,3.631613933,4.083559013,,27,3,3,age-standardized,rate space
1992,Latin America and Caribbean,2.825131759,2.609440672,3.081065387,,27,3,3,age-standardized,rate space
1992,North Africa and Middle East,4.84036383,3.571836813,7.00825127,,27,3,3,age-standardized,rate space
1992,South Asia,1.542959939,1.12395911,1.957469948,,27,3,3,age-standardized,rate space
1992,"Southeast Asia, East Asia, and Oceania",3.499339538,2.566441328,4.370068853,,27,3,3,age-standardized,rate space
1992,Sub-Saharan Africa,1.05245026,0.747569419,1.359539674,,27,3,3,age-standardized,rate space
1993,"Central Europe, Eastern Europe, and Central Asia",18410.40174,17036.72802,19964.80609,12.04796776,22,1,1,all ages,count space
1993,Global,152809.1882,130394.9735,174855.1716,100,22,1,1,all ages,count space
1993,High-income,44004.05192,41331.28329,46455.92307,28.79673168,22,1,1,all ages,count space
1993,Latin America and Caribbean,8856.90739,8219.022831,9698.910274,5.796056828,22,1,1,all ages,count space
1993,North Africa and Middle East,11815.0637,8663.070784,16173.69583,7.731906592,22,1,1,all ages,count space
1993,South Asia,14063.86044,10312.6221,18010.53249,9.203543715,22,1,1,all ages,count space
1993,"Southeast Asia, East Asia, and Oceania",50920.63013,36756.45022,62810.88476,33.32301592,22,1,1,all ages,count space
1993,Sub-Saharan Africa,4738.272938,3439.78491,6146.719321,3.100777507,22,1,1,all ages,count space
1993,"Central Europe, Eastern Europe, and Central Asia",3.950186929,3.650838871,4.284868341,,27,3,3,age-standardized,rate space
1993,Global,3.198826523,2.742978752,3.654564962,,27,3,3,age-standardized,rate space
1993,High-income,3.847450892,3.609154653,4.064981032,,27,3,3,age-standardized,rate space
1993,Latin America and Caribbean,2.855456512,2.647576702,3.121888812,,27,3,3,age-standardized,rate space
1993,North Africa and Middle East,4.865419432,3.5915982,7.031935694,,27,3,3,age-standardized,rate space
1993,South Asia,1.538869347,1.123555968,1.963402561,,27,3,3,age-standardized,rate space
1993,"Southeast Asia, East Asia, and Oceania",3.494657768,2.56992246,4.35411341,,27,3,3,age-standardized,rate space
1993,Sub-Saharan Africa,1.057581489,0.75177429,1.381691033,,27,3,3,age-standardized,rate space
1994,"Central Europe, Eastern Europe, and Central Asia",18905.27446,17497.39062,20548.19624,12.09432463,22,1,1,all ages,count space
1994,Global,156315.2557,132236.5505,178230.7273,100,22,1,1,all ages,count space
1994,High-income,44957.01243,42222.17642,47498.08883,28.76047653,22,1,1,all ages,count space
1994,Latin America and Caribbean,9116.568643,8479.467773,9952.624119,5.832168206,22,1,1,all ages,count space
1994,North Africa and Middle East,12148.06629,8923.836836,16780.26961,7.771516757,22,1,1,all ages,count space
1994,South Asia,14380.74327,10359.70387,18367.0746,9.199833505,22,1,1,all ages,count space
1994,"Southeast Asia, East Asia, and Oceania",51937.30218,37684.04026,64328.75966,33.22599701,22,1,1,all ages,count space
1994,Sub-Saharan Africa,4870.288413,3469.899922,6325.29821,3.115683362,22,1,1,all ages,count space
1994,"Central Europe, Eastern Europe, and Central Asia",4.037756005,3.733492782,4.390768381,,27,3,3,age-standardized,rate space
1994,Global,3.216643817,2.730223484,3.67398885,,27,3,3,age-standardized,rate space
1994,High-income,3.872593798,3.637966221,4.09712365,,27,3,3,age-standardized,rate space
1994,Latin America and Caribbean,2.864727045,2.660284846,3.126789032,,27,3,3,age-standardized,rate space
1994,North Africa and Middle East,4.878718858,3.560071772,7.09003042,,27,3,3,age-standardized,rate space
1994,South Asia,1.543234727,1.11531443,1.977283029,,27,3,3,age-standardized,rate space
1994,"Southeast Asia, East Asia, and Oceania",3.505471335,2.553213018,4.394993372,,27,3,3,age-standardized,rate space
1994,Sub-Saharan Africa,1.065931857,0.764391549,1.391748037,,27,3,3,age-standardized,rate space
1995,"Central Europe, Eastern Europe, and Central Asia",19226.00143,17811.00275,20765.21574,12.05093099,22,1,1,all ages,count space
1995,Global,159539.553,133904.2533,182585.9481,100,22,1,1,all ages,count space
1995,High-income,45771.3964,43058.73567,48306.96707,28.68968574,22,1,1,all ages,count space
1995,Latin America and Caribbean,9473.481263,8827.324707,10320.10194,5.938014168,22,1,1,all ages,count space
1995,North Africa and Middle East,12414.92297,9107.13917,17158.15283,7.781721045,22,1,1,all ages,count space
1995,South Asia,14789.73008,10510.4326,18969.05272,9.270259194,22,1,1,all ages,count space
1995,"Southeast Asia, East Asia, and Oceania",52909.93537,38267.07899,64648.76506,33.16414918,22,1,1,all ages,count space
1995,Sub-Saharan Africa,4954.085525,3533.529091,6431.860205,3.105239692,22,1,1,all ages,count space
1995,"Central Europe, Eastern Europe, and Central Asia",4.092933161,3.789805895,4.430786009,,27,3,3,age-standardized,rate space
1995,Global,3.228951823,2.717442066,3.707890081,,27,3,3,age-standardized,rate space
1995,High-income,3.879775792,3.654205659,4.102120471,,27,3,3,age-standardized,rate space
1995,Latin America and Caribbean,2.907235748,2.706092853,3.165878114,,27,3,3,age-standardized,rate space
1995,North Africa and Middle East,4.873928391,3.512088372,7.07572732,,27,3,3,age-standardized,rate space
1995,South Asia,1.557562682,1.109993619,1.999655888,,27,3,3,age-standardized,rate space
1995,"Southeast Asia, East Asia, and Oceania",3.514447012,2.574866006,4.37745275,,27,3,3,age-standardized,rate space
1995,Sub-Saharan Africa,1.063103339,0.735236289,1.399265991,,27,3,3,age-standardized,rate space
1996,"Central Europe, Eastern Europe, and Central Asia",19351.11524,18021.29284,20808.58407,11.89804487,22,1,1,all ages,count space
1996,Global,162641.1351,136108.0278,186480.9752,100,22,1,1,all ages,count space
1996,High-income,46643.65014,43846.07958,49068.55454,28.67887642,22,1,1,all ages,count space
1996,Latin America and Caribbean,9956.41381,9269.473464,10836.20571,6.121707035,22,1,1,all ages,count space
1996,North Africa and Middle East,12655.1304,9341.5882,17466.98339,7.781014559,22,1,1,all ages,count space
1996,South Asia,15225.51628,10821.91696,19509.46775,9.361417867,22,1,1,all ages,count space
1996,"Southeast Asia, East Asia, and Oceania",53748.37975,38920.9755,65556.92786,33.0472237,22,1,1,all ages,count space
1996,Sub-Saharan Africa,5060.929493,3601.098738,6621.403293,3.111715551,22,1,1,all ages,count space
1996,"Central Europe, Eastern Europe, and Central Asia",4.103228572,3.811084237,4.423664232,,27,3,3,age-standardized,rate space
1996,Global,3.237306996,2.722898104,3.719523612,,27,3,3,age-standardized,rate space
1996,High-income,3.894844737,3.668795011,4.101706344,,27,3,3,age-standardized,rate space
1996,Latin America and Caribbean,2.98106965,2.779363777,3.233235312,,27,3,3,age-standardized,rate space
1996,North Africa and Middle East,4.858647971,3.526611643,7.046337513,,27,3,3,age-standardized,rate space
1996,South Asia,1.573802411,1.108516197,2.013223788,,27,3,3,age-standardized,rate space
1996,"Southeast Asia, East Asia, and Oceania",3.513572313,2.569596756,4.354389593,,27,3,3,age-standardized,rate space
1996,Sub-Saharan Africa,1.067693793,0.723333872,1.397363347,,27,3,3,age-standardized,rate space
1997,"Central Europe, Eastern Europe, and Central Asia",19312.38953,18046.3543,20771.81776,11.67803248,22,1,1,all ages,count space
1997,Global,165373.6583,139163.5294,189340.2078,100,22,1,1,all ages,count space
1997,High-income,47072.86407,44260.7909,49305.72603,28.46454783,22,1,1,all ages,count space
1997,Latin America and Caribbean,10841.457,10099.1299,11687.15333,6.55573391,22,1,1,all ages,count space
1997,North Africa and Middle East,12916.8634,9542.822905,17897.6125,7.810713951,22,1,1,all ages,count space
1997,South Asia,15629.02341,10921.84114,20072.41891,9.450733311,22,1,1,all ages,count space
1997,"Southeast Asia, East Asia, and Oceania",54416.42065,39513.86319,65074.95406,32.90513206,22,1,1,all ages,count space
1997,Sub-Saharan Africa,5184.640241,3643.559795,6712.274951,3.135106458,22,1,1,all ages,count space
1997,"Central Europe, Eastern Europe, and Central Asia",4.077479448,3.803440256,4.391520239,,27,3,3,age-standardized,rate space
1997,Global,3.236669334,2.734835403,3.711925322,,27,3,3,age-standardized,rate space
1997,High-income,3.8659376,3.64017653,4.064367506,,27,3,3,age-standardized,rate space
1997,Latin America and Caribbean,3.174259982,2.954515837,3.416105609,,27,3,3,age-standardized,rate space
1997,North Africa and Middle East,4.851687939,3.589770684,7.035068244,,27,3,3,age-standardized,rate space
1997,South Asia,1.58850536,1.103720679,2.045725208,,27,3,3,age-standardized,rate space
1997,"Southeast Asia, East Asia, and Oceania",3.503706293,2.567178956,4.23823418,,27,3,3,age-standardized,rate space
1997,Sub-Saharan Africa,1.071987223,0.71939788,1.390737666,,27,3,3,age-standardized,rate space
1998,"Central Europe, Eastern Europe, and Central Asia",18968.97992,17736.38925,20337.16302,11.28680469,22,1,1,all ages,count space
1998,Global,168063.3309,142486.941,192074.4041,100,22,1,1,all ages,count space
1998,High-income,47822.96228,45140.14209,49983.0851,28.45532219,22,1,1,all ages,count space
1998,Latin America and Caribbean,11458.54992,10679.86559,12340.06874,6.81799525,22,1,1,all ages,count space
1998,North Africa and Middle East,13190.43914,9863.062758,18222.86982,7.848493224,22,1,1,all ages,count space
1998,South Asia,15960.87456,11317.30074,20521.25045,9.496940516,22,1,1,all ages,count space
1998,"Southeast Asia, East Asia, and Oceania",55363.32774,40367.92568,66254.2117,32.94194364,22,1,1,all ages,count space
1998,Sub-Saharan Africa,5298.197331,3719.66316,6753.46401,3.152500491,22,1,1,all ages,count space
1998,"Central Europe, Eastern Europe, and Central Asia",3.996022441,3.734614831,4.2913766,,27,3,3,age-standardized,rate space
1998,Global,3.233316081,2.749809843,3.699934832,,27,3,3,age-standardized,rate space
1998,High-income,3.858980322,3.640370424,4.038212619,,27,3,3,age-standardized,rate space
1998,Latin America and Caribbean,3.276557654,3.046158261,3.520531367,,27,3,3,age-standardized,rate space
1998,North Africa and Middle East,4.84888588,3.582889846,7.005691608,,27,3,3,age-standardized,rate space
1998,South Asia,1.590943115,1.120435198,2.054356933,,27,3,3,age-standardized,rate space
1998,"Southeast Asia, East Asia, and Oceania",3.509477655,2.576939359,4.237513368,,27,3,3,age-standardized,rate space
1998,Sub-Saharan Africa,1.071526683,0.708407253,1.384365455,,27,3,3,age-standardized,rate space
1999,"Central Europe, Eastern Europe, and Central Asia",19086.18777,17947.15512,20476.12614,11.15503258,22,1,1,all ages,count space
1999,Global,171099.3458,146382.8698,195978.4702,100,22,1,1,all ages,count space
1999,High-income,48476.78048,45977.73351,50563.01697,28.3325341,22,1,1,all ages,count space
1999,Latin America and Caribbean,12044.12557,11229.36794,12894.07083,7.039258693,22,1,1,all ages,count space
1999,North Africa and Middle East,13500.29379,10172.79338,18553.80885,7.89032461,22,1,1,all ages,count space
1999,South Asia,16067.25281,11616.21859,20718.22893,9.390598622,22,1,1,all ages,count space
1999,"Southeast Asia, East Asia, and Oceania",56556.78937,41102.87471,67810.6086,33.05494192,22,1,1,all ages,count space
1999,Sub-Saharan Africa,5367.915994,3794.898085,6941.375806,3.137309479,22,1,1,all ages,count space
1999,"Central Europe, Eastern Europe, and Central Asia",4.00621488,3.754271435,4.304681288,,27,3,3,age-standardized,rate space
1999,Global,3.232879725,2.775209879,3.709226094,,27,3,3,age-standardized,rate space
1999,High-income,3.846979404,3.64364715,4.022245855,,27,3,3,age-standardized,rate space
1999,Latin America and Caribbean,3.355881963,3.123522777,3.5923526,,27,3,3,age-standardized,rate space
1999,North Africa and Middle East,4.846633317,3.634157593,6.917124942,,27,3,3,age-standardized,rate space
1999,South Asia,1.564044141,1.122752647,2.014639122,,27,3,3,age-standardized,rate space
1999,"Southeast Asia, East Asia, and Oceania",3.524305723,2.595417933,4.260789922,,27,3,3,age-standardized,rate space
1999,Sub-Saharan Africa,1.059891898,0.704600051,1.365687873,,27,3,3,age-standardized,rate space
2000,"Central Europe, Eastern Europe, and Central Asia",19883.72431,18675.50864,21219.49947,11.35088285,22,1,1,all ages,count space
2000,Global,175173.3725,150852.1814,200094.5532,100,22,1,1,all ages,count space
2000,High-income,49324.02157,46809.40741,51574.82913,28.15725978,22,1,1,all ages,count space
2000,Latin America and Caribbean,12668.45429,11817.16509,13580.50982,7.231952042,22,1,1,all ages,count space
2000,North Africa and Middle East,13762.6473,10495.83611,18669.01936,7.856586366,22,1,1,all ages,count space
2000,South Asia,16147.29382,11913.84105,20913.17754,9.217892871,22,1,1,all ages,count space
2000,"Southeast Asia, East Asia, and Oceania",57919.57625,42697.01948,70686.65564,33.06414407,22,1,1,all ages,count space
2000,Sub-Saharan Africa,5467.654978,3844.376288,7097.625003,3.121282019,22,1,1,all ages,count space
2000,"Central Europe, Eastern Europe, and Central Asia",4.149944676,3.884527982,4.432675072,,27,3,3,age-standardized,rate space
2000,Global,3.251767613,2.807976152,3.717710068,,27,3,3,age-standardized,rate space
2000,High-income,3.857682914,3.667175888,4.040339107,,27,3,3,age-standardized,rate space
2000,Latin America and Caribbean,3.4477395,3.209614151,3.682985628,,27,3,3,age-standardized,rate space
2000,North Africa and Middle East,4.829891569,3.671090359,6.839863673,,27,3,3,age-standardized,rate space
2000,South Asia,1.540514739,1.134886685,1.971879909,,27,3,3,age-standardized,rate space
2000,"Southeast Asia, East Asia, and Oceania",3.55063002,2.648949213,4.353942567,,27,3,3,age-standardized,rate space
2000,Sub-Saharan Africa,1.056044319,0.697468937,1.379620726,,27,3,3,age-standardized,rate space
2001,"Central Europe, Eastern Europe, and Central Asia",20300.50405,19091.52008,21570.56984,11.39199103,22,1,1,all ages,count space
2001,Global,178199.7895,154724.479,204890.584,100,22,1,1,all ages,count space
2001,High-income,49810.37164,47369.57509,52118.13785,27.95198118,22,1,1,all ages,count space
2001,Latin America and Caribbean,13215.47281,12357.03618,14071.56854,7.416099,22,1,1,all ages,count space
2001,North Africa and Middle East,14180.11278,10910.28636,18932.08587,7.957423977,22,1,1,all ages,count space
2001,South Asia,16474.26146,12367.83276,21184.61973,9.244826555,22,1,1,all ages,count space
2001,"Southeast Asia, East Asia, and Oceania",58681.45488,43746.93785,71937.74948,32.93014825,22,1,1,all ages,count space
2001,Sub-Saharan Africa,5537.61192,3886.384895,7296.458371,3.10753,22,1,1,all ages,count space
2001,"Central Europe, Eastern Europe, and Central Asia",4.221148393,3.952960103,4.497835436,,27,3,3,age-standardized,rate space
2001,Global,3.247117842,2.829191867,3.731706156,,27,3,3,age-standardized,rate space
2001,High-income,3.837542158,3.657243487,4.009036272,,27,3,3,age-standardized,rate space
2001,Latin America and Caribbean,3.504453215,3.262479687,3.71647245,,27,3,3,age-standardized,rate space
2001,North Africa and Middle East,4.871401108,3.76288013,6.802126107,,27,3,3,age-standardized,rate space
2001,South Asia,1.540787554,1.149686371,1.97101052,,27,3,3,age-standardized,rate space
2001,"Southeast Asia, East Asia, and Oceania",3.534312021,2.658705985,4.365692786,,27,3,3,age-standardized,rate space
2001,Sub-Saharan Africa,1.046838772,0.690671737,1.370561818,,27,3,3,age-standardized,rate space
2002,"Central Europe, Eastern Europe, and Central Asia",20894.34076,19732.6614,22198.19467,11.49439218,22,1,1,all ages,count space
2002,Global,181778.5615,158408.7811,209221.0946,100,22,1,1,all ages,count space
2002,High-income,50637.49803,48109.54534,53214.88507,27.85669422,22,1,1,all ages,count space
2002,Latin America and Caribbean,13683.70523,12801.73993,14556.71328,7.527678245,22,1,1,all ages,count space
2002,North Africa and Middle East,14609.91981,11338.13141,19290.00577,8.037207295,22,1,1,all ages,count space
2002,South Asia,16778.42704,12511.71341,21549.24377,9.230146227,22,1,1,all ages,count space
2002,"Southeast Asia, East Asia, and Oceania",59516.54667,45232.11057,73757.2267,32.74123537,22,1,1,all ages,count space
2002,Sub-Saharan Africa,5658.123961,3977.1659,7631.017909,3.112646461,22,1,1,all ages,count space
2002,"Central Europe, Eastern Europe, and Central Asia",4.306273672,4.048554827,4.579879218,,27,3,3,age-standardized,rate space
2002,Global,3.249110834,2.835591777,3.743781681,,27,3,3,age-standardized,rate space
2002,High-income,3.832745864,3.652230086,4.013214901,,27,3,3,age-standardized,rate space
2002,Latin America and Caribbean,3.542136484,3.297964797,3.763836251,,27,3,3,age-standardized,rate space
2002,North Africa and Middle East,4.913116141,3.83552626,6.779851529,,27,3,3,age-standardized,rate space
2002,South Asia,1.540544233,1.144724344,1.987374674,,27,3,3,age-standardized,rate space
2002,"Southeast Asia, East Asia, and Oceania",3.514668071,2.664034163,4.388631806,,27,3,3,age-standardized,rate space
2002,Sub-Saharan Africa,1.046770383,0.692742715,1.398656319,,27,3,3,age-standardized,rate space
2003,"Central Europe, Eastern Europe, and Central Asia",21379.8845,20157.05942,22700.3695,11.55819855,22,1,1,all ages,count space
2003,Global,184975.9235,160519.1819,215047.5354,100,22,1,1,all ages,count space
2003,High-income,51143.63338,48455.03794,53535.38056,27.64880554,22,1,1,all ages,count space
2003,Latin America and Caribbean,14230.03899,13306.25104,15136.62751,7.692914148,22,1,1,all ages,count space
2003,North Africa and Middle East,15165.08556,11809.41093,19840.41993,8.198410512,22,1,1,all ages,count space
2003,South Asia,16955.76643,12536.42749,21923.69659,9.166472104,22,1,1,all ages,count space
2003,"Southeast Asia, East Asia, and Oceania",60391.85026,46677.3886,75671.06707,32.64849236,22,1,1,all ages,count space
2003,Sub-Saharan Africa,5709.664387,4001.31158,7595.602831,3.086706788,22,1,1,all ages,count space
2003,"Central Europe, Eastern Europe, and Central Asia",4.37766777,4.107399805,4.663066558,,27,3,3,age-standardized,rate space
2003,Global,3.242561387,2.815655993,3.771832426,,27,3,3,age-standardized,rate space
2003,High-income,3.801034577,3.607566616,3.9964016,,27,3,3,age-standardized,rate space
2003,Latin America and Caribbean,3.592277744,3.354103198,3.818441116,,27,3,3,age-standardized,rate space
2003,North Africa and Middle East,4.974935869,3.874806448,6.777620365,,27,3,3,age-standardized,rate space
2003,South Asia,1.52517299,1.125990829,1.980365605,,27,3,3,age-standardized,rate space
2003,"Southeast Asia, East Asia, and Oceania",3.496679086,2.698140052,4.385299593,,27,3,3,age-standardized,rate space
2003,Sub-Saharan Africa,1.036281991,0.694151501,1.376922803,,27,3,3,age-standardized,rate space
2004,"Central Europe, Eastern Europe, and Central Asia",21821.23379,20508.10198,23234.16834,11.61426498,22,1,1,all ages,count space
2004,Global,187883.0372,162865.7646,218839.1529,100,22,1,1,all ages,count space
2004,High-income,51178.20972,48544.99044,53519.67574,27.23939876,22,1,1,all ages,count space
2004,Latin America and Caribbean,14806.22469,13863.19505,15671.79041,7.880554255,22,1,1,all ages,count space
2004,North Africa and Middle East,15580.36547,12013.63495,20288.87895,8.292587609,22,1,1,all ages,count space
2004,South Asia,17133.84384,12511.21132,22146.68862,9.119420299,22,1,1,all ages,count space
2004,"Southeast Asia, East Asia, and Oceania",61544.59071,47630.82545,78538.49298,32.75686385,22,1,1,all ages,count space
2004,Sub-Saharan Africa,5818.56903,4083.03543,7476.814577,3.096910246,22,1,1,all ages,count space
2004,"Central Europe, Eastern Europe, and Central Asia",4.449092493,4.170871765,4.744342181,,27,3,3,age-standardized,rate space
2004,Global,3.228434813,2.798028375,3.763604284,,27,3,3,age-standardized,rate space
2004,High-income,3.742154893,3.566584334,3.923865096,,27,3,3,age-standardized,rate space
2004,Latin America and Caribbean,3.647896247,3.408590726,3.862717492,,27,3,3,age-standardized,rate space
2004,North Africa and Middle East,4.978314779,3.825151279,6.728378237,,27,3,3,age-standardized,rate space
2004,South Asia,1.502900406,1.100595227,1.938975167,,27,3,3,age-standardized,rate space
2004,"Southeast Asia, East Asia, and Oceania",3.488307924,2.697435417,4.445125154,,27,3,3,age-standardized,rate space
2004,Sub-Saharan Africa,1.02975167,0.691717321,1.330014424,,27,3,3,age-standardized,rate space
2005,"Central Europe, Eastern Europe, and Central Asia",22589.5877,21147.483,24060.46031,11.79988741,22,1,1,all ages,count space
2005,Global,191439.0105,165557.2852,222741.2049,100,22,1,1,all ages,count space
2005,High-income,52144.7853,49479.41249,54422.3061,27.23832784,22,1,1,all ages,count space
2005,Latin America and Caribbean,15161.00948,14176.29756,16026.84579,7.919498453,22,1,1,all ages,count space
2005,North Africa and Middle East,16076.18466,12361.47832,20806.25262,8.397548974,22,1,1,all ages,count space
2005,South Asia,17549.92921,12559.25177,22434.76034,9.167373549,22,1,1,all ages,count space
2005,"Southeast Asia, East Asia, and Oceania",61960.10624,48583.14351,78758.70231,32.36545471,22,1,1,all ages,count space
2005,Sub-Saharan Africa,5957.407932,4174.906981,7869.950169,3.11190907,22,1,1,all ages,count space
2005,"Central Europe, Eastern Europe, and Central Asia",4.574990221,4.272783621,4.886876361,,27,3,3,age-standardized,rate space
2005,Global,3.222353628,2.798606395,3.744335674,,27,3,3,age-standardized,rate space
2005,High-income,3.74034784,3.561284809,3.91729206,,27,3,3,age-standardized,rate space
2005,Latin America and Caribbean,3.647274619,3.411648979,3.856027974,,27,3,3,age-standardized,rate space
2005,North Africa and Middle East,5.006568609,3.836894537,6.730838743,,27,3,3,age-standardized,rate space
2005,South Asia,1.503696923,1.08404009,1.918780861,,27,3,3,age-standardized,rate space
