age_group_id,cause_id,location_id,measure_id,metric_id,sex_id,year_id,acause,age_group_name,cause_name,expected,location_name,location_type,measure,measure_name,metric_name,sex,val,upper,lower,age_group_alternative_name,age_midpoint,age_group_years_end,age_group_name_plot
20,477,1,6,3,2,2023,neo_brain,75 to 79,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000166876919797625,0.000212406623764425,0.000131456935300274,75-79 years,77.5,80,75-79
30,477,1,1,1,1,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,7963.20275229081,9491.44763456881,6678.58289675618,80-84 years,82.5,85,80-84
30,477,1,1,1,2,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,8252.09655945417,10220.5303370609,6306.01873880873,80-84 years,82.5,85,80-84
30,477,1,1,3,1,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000201764602093071,0.000240485921914407,0.000169216038147712,80-84 years,82.5,85,80-84
30,477,1,1,3,2,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000154529826314262,0.000191390971548464,0.000118087321618429,80-84 years,82.5,85,80-84
30,477,1,6,1,1,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,8898.89551028648,10567.2215923607,7359.26232549989,80-84 years,82.5,85,80-84
30,477,1,6,1,2,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,9560.84629965854,12643.4449526958,7136.53689862047,80-84 years,82.5,85,80-84
30,477,1,6,3,1,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000225472359244433,0.000267742932854324,0.000186462492666769,80-84 years,82.5,85,80-84
30,477,1,6,3,2,2023,neo_brain,80 to 84,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000179037643035204,0.000236762783672911,0.000133639711979096,80-84 years,82.5,85,80-84
31,477,1,1,1,1,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,4141.95712141476,4807.20258717254,3297.87900371182,85-89 years,87.5,90,85-89
31,477,1,1,1,2,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,5002.76067712727,6113.09109526908,3706.90956571124,85-89 years,87.5,90,85-89
31,477,1,1,3,1,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000209098097038009,0.000242681631795994,0.000166486567514781,85-89 years,87.5,90,85-89
31,477,1,1,3,2,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000158939584401504,0.000194215198526853,0.000117769908219241,85-89 years,87.5,90,85-89
31,477,1,6,1,1,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,4729.11414331563,5865.36715429174,3568.83770767606,85-89 years,87.5,90,85-89
31,477,1,6,1,2,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,6080.69837442497,8169.77775287029,4077.12055601886,85-89 years,87.5,90,85-89
31,477,1,6,3,1,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000238739498999225,0.000296100870781765,0.000180165354550475,85-89 years,87.5,90,85-89
31,477,1,6,3,2,2023,neo_brain,85 to 89,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000193186069627656,0.000259556905576282,0.000129531650332827,85-89 years,87.5,90,85-89
32,477,1,1,1,1,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,1410.91618069908,1678.95348563173,1129.36818440737,90-94 years,92.5,95,90-94
32,477,1,1,1,2,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,2085.73105121707,2615.39539037075,1501.21199346422,90-94 years,92.5,95,90-94
32,477,1,1,3,1,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000203224544847934,0.00024183191220424,0.000162671134105362,90-94 years,92.5,95,90-94
32,477,1,1,3,2,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000157111512449003,0.000197009449129851,0.000113081543596965,90-94 years,92.5,95,90-94
32,477,1,6,1,1,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,2231.709969124,3167.27950578733,1499.62618390014,90-94 years,92.5,95,90-94
32,477,1,6,1,2,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,3728.11325262552,5435.48484771753,2224.90804405621,90-94 years,92.5,95,90-94
32,477,1,6,3,1,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000321449458807045,0.000456206360643547,0.000216002093415746,90-94 years,92.5,95,90-94
32,477,1,6,3,2,2023,neo_brain,90 to 94,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000280826960580264,0.000409437853849961,0.000167595274403979,90-94 years,92.5,95,90-94
235,477,1,1,1,1,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Male,356.413950572058,435.733962294664,269.21833695911,95+ years,110,125,95+
235,477,1,1,1,2,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Number,Female,727.040777678504,911.497631529348,516.843235249968,95+ years,110,125,95+
235,477,1,1,3,1,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Male,0.000196313222597864,0.000240002778219276,0.000148285776205035,95+ years,110,125,95+
235,477,1,1,3,2,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,death,Deaths,Rate,Female,0.000162352159259564,0.000203542377789717,0.000115413904993698,95+ years,110,125,95+
235,477,1,6,1,1,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Male,695.655951241623,984.300985861112,473.623240062109,95+ years,110,125,95+
235,477,1,6,1,2,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Number,Female,1660.12896870623,2466.69680503405,975.177032767061,95+ years,110,125,95+
235,477,1,6,3,1,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Male,0.000383168115020277,0.0005421541391141,0.000260872236916092,95+ years,110,125,95+
235,477,1,6,3,2,2023,neo_brain,95 plus,Brain and central nervous system cancer,FALSE,Global,global,incidence,Incidence,Rate,Female,0.000370715826393429,0.000550826810312742,0.000217762334370847,95+ years,110,125,95+
