location_id,age_group_id,cause_id,measure_id,metric_id,sex_id,year_id,acause,age_group_name,cause_name,expected,location_name,location_type,measure,measure_name,metric_name,sex,val,upper,lower,is_estimate
123,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Peru,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00207839449600221,0.00265802710754595,0.00164452906132747,1
124,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Central Latin America,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000937472296037035,0.00100761622738459,0.000872587881529363,0
125,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Colombia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00118998265950749,0.0012543628063513,0.00113358555955968,1
126,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Costa Rica,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000914679750451967,0.00104430874905523,0.000816623353935876,1
127,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,El Salvador,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00134834950662928,0.00171061540292386,0.000884916749429285,1
128,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Guatemala,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000776416340671216,0.000905186679985233,0.000679181940693784,1
129,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Honduras,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000668270180723587,0.000887586499819512,0.000493831538917838,1
130,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mexico,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000909728676022849,0.00102939119678213,0.000805925696053308,0
131,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Nicaragua,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000879395453673213,0.0011403426645741,0.000641429456701293,1
132,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Panama,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000829061620850485,0.000940229830900792,0.000726386652180047,1
133,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Venezuela (Bolivarian Republic of),admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000754293901041572,0.000868207983275879,0.000659969276979108,1
134,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Tropical Latin America,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00171528601850407,0.00187186829580568,0.00157327702215777,0
135,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Brazil,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00173557976326277,0.00189384180250969,0.00158638822661289,0
136,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Paraguay,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000994910451742444,0.00121600245012316,0.000599694294095348,1
137,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,North Africa and Middle East,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00173088524565117,0.00221750689407184,0.00135448881881115,0
138,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,North Africa and Middle East,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00173088524565117,0.00221750689407184,0.00135448881881115,0
139,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Algeria,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000957486575202853,0.0013127535396333,0.000686078588231991,1
140,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Bahrain,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000731052977835762,0.000952421471532213,0.000546498801830901,1
141,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Egypt,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00167342655159781,0.00217794764057405,0.00112828089085615,1
142,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Iran (Islamic Republic of),admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00199492825129534,0.00259842278008586,0.0014977483944252,0
143,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Iraq,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00359404640867336,0.00485903303423133,0.00276677864498459,1
144,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Jordan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00095195088299148,0.00126746481964467,0.000715495070706642,1
145,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Kuwait,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000518684566332065,0.00058793835831834,0.000458836722815638,1
146,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Lebanon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00172098964365363,0.00225379419736215,0.00134435744169,1
147,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Libya,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00138273185612733,0.00187173668022433,0.000953356782297824,1
148,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Morocco,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000476448948388102,0.000652373612817486,0.00034636304665353,1
149,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Palestine,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00198669054174828,0.00264272149393712,0.00154958603380031,1
150,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Oman,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000806843441815378,0.00107381241518156,0.000573206501587142,1
151,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Qatar,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000497459164758747,0.000660125516395474,0.000374763983376088,1
152,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Saudi Arabia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00163050908185089,0.0024251460252267,0.00121573536739409,1
153,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Syrian Arab Republic,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00187944060362435,0.00245327025472252,0.0013565826590418,1
154,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Tunisia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00202328984843595,0.00270033464731229,0.00157069324722597,1
155,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Türkiye,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00211137235199552,0.00292807307396763,0.00169720924405922,1
156,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,United Arab Emirates,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000430750117870863,0.00057646028377803,0.000315276202087434,1
157,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Yemen,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00134977217438577,0.0018994425795976,0.000837807264762293,1
158,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,South Asia,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000650282783893664,0.000884452169521982,0.000504601973083958,0
159,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,South Asia,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000650282783893664,0.000884452169521982,0.000504601973083958,0
160,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Afghanistan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00167554929184099,0.00250482265565127,0.00101444963606369,1
161,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Bangladesh,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000725347646790623,0.000987560521264133,0.000538776990823124,1
162,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Bhutan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00073575761981534,0.000996675650753317,0.000533817449467046,1
163,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,India,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000624094248492825,0.000848078584612294,0.00048804059216261,0
164,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Nepal,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000559679265774031,0.000772266247194075,0.000413704475983821,1
165,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Pakistan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000690440859069766,0.000986725202021799,0.000508446239951867,0
166,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Sub-Saharan Africa,superregion,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00050633749832587,0.000663067844996033,0.000370836865779549,0
167,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Central Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000408099827968463,0.000548567294902254,0.000275506894011233,0
168,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Angola,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000445107878829322,0.00058954738574915,0.000312739629417649,1
169,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Central African Republic,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000345348186351353,0.000487083465000391,0.000209183608523648,1
170,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Congo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.0004188865320298,0.000593087027458465,0.000274021422495524,1
171,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Democratic Republic of the Congo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000395322349385466,0.000545924274039808,0.000259907601243795,1
172,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Equatorial Guinea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000453786219725406,0.000617442428209118,0.000273537618399857,1
173,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Gabon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000451910706494527,0.000583241066711438,0.000310408387537791,1
174,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Eastern Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000638268277156417,0.000837307442691924,0.000464163540752687,0
175,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Burundi,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000597073267270477,0.000861700345744307,0.000364024684687639,1
176,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Comoros,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000430972900544095,0.00057824704738375,0.00028454514043572,1
177,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Djibouti,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000566691495473089,0.000753650462533281,0.000367204209079003,1
178,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Eritrea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00081706008649254,0.00112092635385932,0.000559451722158115,1
179,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Ethiopia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00104469892977374,0.00137951469311672,0.00075708985251595,0
180,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Kenya,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.0007073994907018,0.000994119796218489,0.000534094039043954,0
181,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Madagascar,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000566391010579431,0.000769834206193856,0.000359302953123594,1
182,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Malawi,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00021258008706496,0.000299684558108188,0.000137259879476363,1
183,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mauritius,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000674952711463572,0.000767954583843085,0.000589149459371276,1
184,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mozambique,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000285531498977026,0.000481184517068996,0.000185175098771728,1
185,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Rwanda,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000638775584787271,0.000888890460852299,0.000417743945176987,1
186,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Seychelles,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00156442374305031,0.00201328373619611,0.00113746292499905,1
187,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Somalia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000435725531811512,0.000631699425908487,0.000271687595731954,1
189,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,United Republic of Tanzania,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00015573852690773,0.00021173230185122,0.000109722508108599,1
190,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Uganda,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00080803245384731,0.00110925931352481,0.00058810823148013,1
191,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Zambia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000557865668901642,0.000747725126405376,0.000390471717464356,1
192,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Southern Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00058073435841398,0.000762067927608854,0.000441489681099379,0
193,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Botswana,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00035910091180416,0.000508207809569463,0.000213566245464428,1
194,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Lesotho,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00049169692014452,0.00066034855413733,0.000335648527564149,1
195,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Namibia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000754656690821066,0.00103997265131961,0.000456752984766106,1
196,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,South Africa,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000548232184210324,0.000726752594363677,0.000427942678333413,0
197,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Eswatini,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000588695557029227,0.00087480274562326,0.000338119387791785,1
198,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Zimbabwe,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000631855212274385,0.000899033761073259,0.000476185175662913,1
199,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Western Sub-Saharan Africa,region,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000389011579075963,0.00052363423350902,0.000281250212601198,0
200,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Benin,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000423923396772094,0.000586621601874678,0.000287214627629178,1
201,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Burkina Faso,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000260324906059644,0.000352738148927764,0.000177614220765505,1
202,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Cameroon,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000402362303552976,0.000547813158568477,0.000285195421359699,1
203,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Cabo Verde,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000847596528545644,0.00113734468636404,0.000574588922638591,1
204,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Chad,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000304825179554385,0.000423868431463567,0.000213231814387625,1
205,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Côte d'Ivoire,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000318831194287532,0.000440372252637563,0.000236619735699092,1
206,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Gambia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,6.57533667496529e-05,9.14069545413835e-05,4.2657882463081e-05,1
207,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Ghana,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00116059299577073,0.00160510512226387,0.000706667915065563,1
208,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Guinea,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000121645649999098,0.00016891520014476,8.2377879188558e-05,1
209,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Guinea-Bissau,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000360499955715757,0.000476203984529316,0.000254455895351652,1
210,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Liberia,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000348755136151109,0.000503379715072386,0.000242667370054513,1
211,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mali,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000435090439581693,0.000589156966156496,0.000320748276149035,1
212,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mauritania,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000338848252148688,0.000462129083520381,0.000233351136528014,1
213,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Niger,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000493331431375524,0.000746696407577522,0.000288216585171208,1
214,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Nigeria,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000301145567483563,0.000429292026880724,0.000217895945334225,0
215,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Sao Tome and Principe,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000192633436436213,0.000260766316356202,0.000139988508054517,1
216,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Senegal,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000343301620427075,0.000472564275494172,0.000244957750411917,1
217,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Sierra Leone,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000370729516501834,0.000533916800689638,0.000253083946676814,1
218,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Togo,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000310607520062555,0.000441070002963446,0.000217880265839594,1
298,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,American Samoa,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000470161229681347,0.000629813645474108,0.000321905186804024,1
305,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Bermuda,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00119949426480014,0.00135148249246899,0.00105460440952772,1
320,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Cook Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000102653033940219,0.000140501505282696,7.49807749188044e-05,1
349,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Greenland,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000894315487867375,0.0011567365872072,0.000636846533033363,1
351,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Guam,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000152529469690956,0.000174009549279002,0.000132966403136426,1
367,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Monaco,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00168481819790756,0.00252846680969187,0.000885168735258167,1
369,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Nauru,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000477781878604593,0.000675047878032895,0.000305306648275233,1
374,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Niue,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000296687587638452,0.000398349944065505,0.000188761914864393,1
376,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Northern Mariana Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000248944119783268,0.000561617535697069,0.000126973952981607,1
380,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Palau,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000203781696391738,0.00027889903204822,0.000156020420238571,1
385,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Puerto Rico,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00088880584190957,0.0010056331389821,0.000782985902866329,1
393,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Saint Kitts and Nevis,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000722049218061949,0.000828891479318775,0.000638979887558368,1
396,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,San Marino,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00181855032301493,0.00255823037061339,0.00138207354791156,1
413,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Tokelau,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000204762656803027,0.000271202809810711,0.000126968912641855,1
416,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Tuvalu,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000421957035262716,0.00058004514309964,0.000276073809901094,1
422,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,United States Virgin Islands,nonsovereign,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000970498145534564,0.00113349657690049,0.000836478607142982,1
433,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Northern Ireland,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00158607989193422,0.00179338623964243,0.00140938550388398,1
434,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Scotland,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00163016611796507,0.00183184471191444,0.00145619055252724,1
435,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,South Sudan,admin0,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000620170086787464,0.000885415271401709,0.000384592967897602,1
482,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Eastern Cape,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000516479640950359,0.000768225852931134,0.000373501643949332,1
483,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Free State,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000559684930720094,0.000735781219124917,0.000424986350057626,1
484,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Gauteng,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000622119519349665,0.000805446185820965,0.000425557298932996,1
485,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,KwaZulu-Natal,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.00047109752208204,0.000704779318070875,0.00034976158657334,1
486,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Limpopo,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000396497552469212,0.000774878987950041,0.000249656899928731,1
487,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,Mpumalanga,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000438168212750155,0.000721387077365223,0.0003063908225607,1
488,27,477,2,3,3,2023,neo_brain,Age-standardized,Brain and central nervous system cancer,FALSE,North-West,admin1,daly,DALYs (Disability-Adjusted Life Years),Rate,Both,0.000466467065099662,0.000771190913420926,0.000325231527496073,1
